id,order_number,user_id,created
11877,2,12686,2015-03-17 18:21:20
11938,12,7744,2015-03-17 21:00:44
11923,13,3404,2015-03-17 20:07:42
20294,2,22873,2015-05-19 20:59:01
11913,3,3597,2015-03-17 19:34:50
11939,2,13919,2015-03-17 21:05:43
11931,3,14304,2015-03-17 20:26:59
14618,2,13600,2015-04-08 00:05:00
11918,2,19281,2015-03-17 19:52:02
11926,1,19664,2015-03-17 20:10:21
11932,5,12583,2015-03-17 20:29:29
14075,6,3296,2015-04-03 21:16:59
14318,4,19975,2015-04-06 14:15:00
14186,2,19702,2015-04-04 22:22:27
14815,44,640,2015-04-09 18:42:05
14612,1,24072,2015-04-07 23:50:18
14310,13,7635,2015-04-06 05:11:04
14550,2,10690,2015-04-07 20:29:29
14702,3,15488,2015-04-08 18:19:02
14838,10,11961,2015-04-09 21:00:46
14751,30,1127,2015-04-08 23:34:15
14850,7,13596,2015-04-09 22:44:54
14770,1,24223,2015-04-09 02:21:38
14916,12,2100,2015-04-10 18:06:44
14910,4,18143,2015-04-10 17:18:26
14975,3,15497,2015-04-11 05:23:01
14954,67,54,2015-04-11 00:28:46
15016,10,14976,2015-04-11 21:50:10
15031,1,24617,2015-04-12 01:05:59
13105,2,22008,2015-03-26 21:05:25
13361,49,149,2015-03-29 04:42:18
13526,6,13951,2015-03-30 21:44:25
11914,28,2665,2015-03-17 19:41:23
11920,3,11118,2015-03-17 20:02:52
15207,6,8119,2015-04-13 21:41:24
11921,40,945,2015-03-17 20:06:30
11930,2,19463,2015-03-17 20:21:29
11924,4,17919,2015-03-17 20:08:35
14076,1,17929,2015-04-03 21:25:03
11925,1,20340,2015-03-17 20:09:56
11915,1,19570,2015-03-17 19:43:37
14370,4,18457,2015-04-06 20:32:30
14187,6,17730,2015-04-04 22:29:54
14378,5,7141,2015-04-06 21:00:34
14345,4,21678,2015-04-06 18:16:53
14392,2,304,2015-04-06 22:06:46
14410,45,953,2015-04-06 23:37:44
14552,8,2198,2015-04-07 20:41:42
14311,5,22816,2015-04-06 05:17:32
14816,1,19283,2015-04-09 18:42:37
14563,6,14020,2015-04-07 21:05:09
14619,3,19441,2015-04-08 00:06:36
14581,2,13989,2015-04-07 22:04:00
14703,1,22420,2015-04-08 18:22:30
14601,8,13300,2015-04-07 23:10:16
14614,23,13297,2015-04-07 23:54:24
14752,1,24194,2015-04-08 23:36:43
14855,1,22024,2015-04-09 23:14:03
14917,5,16002,2015-04-10 18:09:26
14956,1,24340,2015-04-11 00:43:38
14891,1,12933,2015-04-10 03:10:29
11879,8,4079,2015-03-17 18:26:38
11897,17,13297,2015-03-17 19:06:16
11910,35,2056,2015-03-17 19:29:12
11916,6,13003,2015-03-17 19:47:17
11936,1,19400,2015-03-17 20:52:46
11935,1,17889,2015-03-17 20:49:56
11922,14,2736,2015-03-17 20:07:27
11933,23,328,2015-03-17 20:45:24
11958,20,47,2015-03-17 21:50:39
11942,4,10252,2015-03-17 21:13:21
11945,1,15039,2015-03-17 21:20:03
11919,3,15899,2015-03-17 20:00:14
11949,1,11677,2015-03-17 21:32:17
11950,1,8581,2015-03-17 21:33:16
11947,10,2703,2015-03-17 21:24:36
11962,8,3652,2015-03-17 21:57:40
11956,1,19056,2015-03-17 21:49:01
11943,9,8737,2015-03-17 21:13:53
11941,1,20739,2015-03-17 21:08:51
11966,3,12038,2015-03-17 22:06:59
11963,6,11822,2015-03-17 21:57:59
11961,3,14699,2015-03-17 21:54:26
11952,1,18119,2015-03-17 21:41:03
11960,2,9465,2015-03-17 21:52:24
11953,2,11844,2015-03-17 21:42:09
11954,1,20775,2015-03-17 21:48:21
11957,3,15595,2015-03-17 21:49:33
11964,15,7640,2015-03-17 22:00:55
12074,1,19731,2015-03-18 17:50:54
12075,6,17058,2015-03-18 17:53:46
11965,2,10688,2015-03-17 22:05:10
15176,25,2135,2015-04-13 19:15:19
13364,3,20850,2015-03-29 05:12:24
13106,2,19622,2015-03-26 21:36:21
11967,4,15048,2015-03-17 22:13:05
13363,3,20678,2015-03-29 05:11:14
13362,13,11749,2015-03-29 05:03:53
11976,4,14444,2015-03-17 22:50:13
11969,16,2296,2015-03-17 22:15:17
11995,3,11761,2015-03-18 00:36:04
11985,7,7352,2015-03-17 23:30:29
12013,2,19218,2015-03-18 02:30:35
12004,1,20786,2015-03-18 01:24:07
13883,9,3530,2015-04-02 01:27:28
11973,8,4495,2015-03-17 22:30:56
12009,2,17759,2015-03-18 01:48:32
11977,2,10645,2015-03-17 22:52:13
11994,7,4488,2015-03-18 00:32:23
13882,1,23074,2015-04-02 01:14:51
11981,6,12091,2015-03-17 23:05:48
12011,1,19225,2015-03-18 01:51:48
11999,2,19480,2015-03-18 01:04:39
12014,3,4614,2015-03-18 02:38:45
11990,1,19745,2015-03-18 00:16:32
11989,9,7534,2015-03-18 00:11:21
14078,4,19618,2015-04-03 21:44:05
14077,4,12766,2015-04-03 21:39:11
14189,25,8274,2015-04-04 22:44:01
14304,1,469,2015-04-06 02:58:16
14553,11,10018,2015-04-07 20:44:12
14621,12,8374,2015-04-08 00:08:02
14578,4,11101,2015-04-07 21:54:55
14620,7,10936,2015-04-08 00:07:11
14818,1,23511,2015-04-09 18:46:35
14080,2,20755,2015-04-03 22:05:48
13107,9,7352,2015-03-26 21:40:11
13365,2,16164,2015-03-29 05:15:07
15566,7,1545,2015-04-15 23:04:47
13113,22,2500,2015-03-26 22:26:18
11968,5,13825,2015-03-17 22:14:57
13884,1,13833,2015-04-02 01:27:32
11983,10,2842,2015-03-17 23:24:53
12005,8,1461,2015-03-18 01:25:36
12008,4,7967,2015-03-18 01:45:11
11982,15,8183,2015-03-17 23:09:13
12006,25,2612,2015-03-18 01:34:31
12015,4,14776,2015-03-18 02:42:17
12018,1,20796,2015-03-18 03:03:42
14190,11,14155,2015-04-04 22:53:30
12031,1,358,2015-03-18 04:12:19
12025,28,928,2015-03-18 03:42:35
12069,4,18909,2015-03-18 17:30:40
12051,4,14718,2015-03-18 14:27:00
12033,40,12205,2015-03-18 04:16:21
12061,12,12319,2015-03-18 17:08:52
11987,3,13944,2015-03-17 23:56:25
11992,16,11042,2015-03-18 00:29:08
12041,3,3444,2015-03-18 05:42:19
11991,6,4168,2015-03-18 00:25:13
12000,1,16011,2015-03-18 01:13:00
14319,3,21692,2015-04-06 14:24:51
14312,6,16161,2015-04-06 05:45:25
14343,65,54,2015-04-06 18:04:01
14317,1,23854,2015-04-06 14:12:32
14329,1,23885,2015-04-06 16:41:54
14377,3,16160,2015-04-06 20:57:07
14555,10,14729,2015-04-07 20:50:19
14564,26,1000,2015-04-07 21:06:43
13096,1,12611,2015-03-26 19:59:48
15169,25,1400,2015-04-13 18:50:34
11988,3,11146,2015-03-18 00:07:19
14081,14,62,2015-04-03 22:06:07
13366,6,20382,2015-03-29 06:06:46
13368,13,16215,2015-03-29 06:31:52
11970,7,9568,2015-03-17 22:20:43
13885,29,2612,2015-04-02 01:30:17
14339,7,3948,2015-04-06 17:34:12
12023,2,20674,2015-03-18 03:18:45
12016,3,17417,2015-03-18 02:43:08
12036,1,20856,2015-03-18 05:09:52
14191,1,22237,2015-04-04 22:56:52
12002,37,1258,2015-03-18 01:18:32
12012,2,18827,2015-03-18 01:58:50
12038,1,17499,2015-03-18 05:17:04
12039,2,15596,2015-03-18 05:27:56
12037,2,20856,2015-03-18 05:14:47
11986,2,11550,2015-03-17 23:33:05
14362,1,7278,2015-04-06 19:40:47
11997,3,14051,2015-03-18 00:44:43
14314,6,14425,2015-04-06 06:01:32
12001,1,19548,2015-03-18 01:15:43
12035,1,17777,2015-03-18 05:03:24
11998,1,3598,2015-03-18 00:55:44
14556,1,15181,2015-04-07 20:50:49
14557,5,9772,2015-04-07 20:52:58
14598,7,18761,2015-04-07 22:44:40
14594,12,10153,2015-04-07 22:36:49
14401,17,8183,2015-04-06 23:04:43
14706,5,7177,2015-04-08 18:50:39
14754,3,12049,2015-04-08 23:49:29
14856,2,18772,2015-04-09 23:23:13
11888,3,16161,2015-03-17 18:50:39
13108,10,14641,2015-03-26 22:03:22
11929,5,13951,2015-03-17 20:19:48
11980,1,3707,2015-03-17 22:55:49
13367,12,16215,2015-03-29 06:27:53
11972,4,1373,2015-03-17 22:24:07
11959,1,20086,2015-03-17 21:52:06
13886,4,14236,2015-04-02 01:44:09
12007,8,10222,2015-03-18 01:36:34
12027,3,18167,2015-03-18 03:54:10
12003,2,18820,2015-03-18 01:20:21
11975,1,18510,2015-03-17 22:37:29
11978,1,13281,2015-03-17 22:55:30
11971,2,15688,2015-03-17 22:21:47
12010,2,17577,2015-03-18 01:50:40
14082,3,9024,2015-04-03 22:06:18
14192,8,2046,2015-04-04 23:01:35
14326,1,23800,2015-04-06 16:23:21
14338,1,22419,2015-04-06 17:24:25
14315,24,2818,2015-04-06 06:01:33
14361,2,20967,2015-04-06 19:35:52
14330,1,23878,2015-04-06 16:52:37
14374,2,14389,2015-04-06 20:45:07
14350,3,13786,2015-04-06 18:58:45
14393,2,22374,2015-04-06 22:06:49
14560,2,21457,2015-04-07 20:59:42
14562,5,10846,2015-04-07 21:05:07
14559,2,14032,2015-04-07 20:55:48
14371,4,21255,2015-04-06 20:37:20
14623,2,23801,2015-04-08 00:28:18
14707,2,14743,2015-04-08 18:58:06
12056,18,13297,2015-03-18 16:21:13
17203,5,22732,2015-04-28 00:14:21
11979,1,14690,2015-03-17 22:55:32
11974,3,13033,2015-03-17 22:34:45
13115,2,64,2015-03-26 22:40:25
12026,3,16118,2015-03-18 03:46:03
12053,12,10608,2015-03-18 15:43:31
12019,3,4621,2015-03-18 03:07:32
13109,3,13927,2015-03-26 22:16:44
12057,1,20896,2015-03-18 16:23:36
13369,10,12723,2015-03-29 08:13:21
11996,11,2970,2015-03-18 00:40:27
12017,2,18512,2015-03-18 02:51:52
12048,13,11742,2015-03-18 13:24:53
13378,8,7384,2015-03-29 17:36:11
12032,1,20850,2015-03-18 04:14:55
12028,15,9143,2015-03-18 03:54:17
12043,30,8152,2015-03-18 06:39:26
13374,6,10501,2015-03-29 15:49:22
11984,2,17947,2015-03-17 23:26:22
12029,2,15242,2015-03-18 03:55:13
13372,1,22430,2015-03-29 15:10:13
12022,4,12540,2015-03-18 03:16:57
12060,1,13128,2015-03-18 16:51:28
12021,1,18140,2015-03-18 03:16:47
13888,2,7919,2015-04-02 01:53:53
13891,1,23086,2015-04-02 02:17:09
14083,10,11651,2015-04-03 22:13:14
14193,53,12205,2015-04-04 23:06:53
14316,3,12836,2015-04-06 13:17:53
14364,2,22289,2015-04-06 19:51:15
14380,3,13977,2015-04-06 21:03:23
11934,10,9549,2015-03-17 20:48:39
11940,2,12818,2015-03-17 21:08:17
11909,2,2281,2015-03-17 19:26:30
11948,2,19975,2015-03-17 21:30:48
11955,4,6310,2015-03-17 21:48:50
11901,2,19355,2015-03-17 19:12:49
11946,2,13910,2015-03-17 21:21:43
11937,14,11609,2015-03-17 20:57:03
12024,9,1797,2015-03-18 03:40:19
11903,2,14471,2015-03-17 19:16:34
13111,2,13290,2015-03-26 22:22:12
12049,2,19557,2015-03-18 14:16:33
12067,21,8932,2015-03-18 17:21:04
12020,9,2730,2015-03-18 03:11:17
12050,14,9560,2015-03-18 14:22:15
12055,1,20871,2015-03-18 16:06:33
12058,2,12363,2015-03-18 16:24:59
12054,7,13291,2015-03-18 15:44:08
12042,7,10271,2015-03-18 06:17:40
12066,33,735,2015-03-18 17:20:12
12064,4,11404,2015-03-18 17:14:50
12047,5,14601,2015-03-18 09:09:10
12065,1,20905,2015-03-18 17:16:42
12062,1,20792,2015-03-18 17:10:01
12068,1,10626,2015-03-18 17:30:23
12071,5,3691,2015-03-18 17:40:45
12046,3,16072,2015-03-18 08:51:10
12044,8,1048,2015-03-18 07:30:43
12052,2,18080,2015-03-18 14:30:16
12040,1,20858,2015-03-18 05:32:57
12059,3,19557,2015-03-18 16:46:58
12034,1,20849,2015-03-18 04:33:23
12072,11,7080,2015-03-18 17:48:34
14970,8,10812,2015-04-11 03:45:16
14561,1,12988,2015-04-07 21:02:43
13112,49,149,2015-03-26 22:25:02
15160,16,12089,2015-04-13 18:05:23
14354,37,604,2015-04-06 19:04:22
13373,3,18759,2015-03-29 15:10:40
13370,1,22313,2015-03-29 08:24:57
14349,4,17884,2015-04-06 18:52:18
13371,6,17395,2015-03-29 14:42:45
14624,6,17002,2015-04-08 00:28:54
13889,1,19873,2015-04-02 02:01:28
14352,1,23899,2015-04-06 19:02:46
14084,45,87,2015-04-03 22:33:42
14194,1,23373,2015-04-04 23:21:02
14321,3,4167,2015-04-06 15:46:28
14381,10,8262,2015-04-06 21:11:04
14664,6,17391,2015-04-08 15:06:11
14400,4,11224,2015-04-06 22:56:29
14597,54,12205,2015-04-07 22:42:44
26929,3,28358,2015-06-28 08:05:48
14755,1,21310,2015-04-08 23:54:00
14715,4,15870,2015-04-08 20:21:31
14909,3,10734,2015-04-10 17:11:40
14857,17,7267,2015-04-09 23:28:47
14892,1,24218,2015-04-10 03:34:40
14918,5,2450,2015-04-10 18:09:33
14920,5,4118,2015-04-10 18:15:47
14957,3,13110,2015-04-11 00:44:28
14952,57,12205,2015-04-10 23:56:31
15028,12,12491,2015-04-12 00:21:20
15017,3,20665,2015-04-11 21:51:42
12076,1,1170,2015-03-18 18:41:26
13114,1,21138,2015-03-26 22:35:07
12079,2,18457,2015-03-18 18:53:00
15069,5,11101,2015-04-12 17:19:47
12078,6,18519,2015-03-18 18:47:19
14640,1,23728,2015-04-08 03:29:00
13375,4,16876,2015-03-29 16:37:49
15230,47,640,2015-04-14 02:58:54
14872,1,22159,2015-04-10 01:16:25
13890,2,18119,2015-04-02 02:12:20
15210,13,12365,2015-04-13 22:09:15
14625,2,12801,2015-04-08 00:52:59
14195,43,1258,2015-04-04 23:49:54
14085,4,20856,2015-04-03 22:34:00
14346,5,71,2015-04-06 18:21:53
14708,1,24170,2015-04-08 19:24:59
14322,9,11822,2015-04-06 15:55:59
14566,4,12627,2015-04-07 21:08:56
14825,1,2986,2015-04-09 19:21:47
14919,16,12183,2015-04-10 18:15:32
14858,8,11389,2015-04-09 23:40:27
14958,8,7426,2015-04-11 01:10:50
14819,2,21877,2015-04-09 18:53:23
14994,1,24575,2015-04-11 18:50:57
14996,1,24272,2015-04-11 19:09:05
15018,7,19597,2015-04-11 21:59:32
14997,7,9401,2015-04-11 19:16:04
15032,11,1797,2015-04-12 01:15:23
15047,7,566,2015-04-12 02:59:29
15054,41,1207,2015-04-12 03:52:49
15027,58,12205,2015-04-11 23:54:05
15060,12,13291,2015-04-12 13:38:46
15073,4,15155,2015-04-12 18:16:49
12030,1,17763,2015-03-18 04:10:15
17194,2,25786,2015-04-27 23:52:03
12081,8,9379,2015-03-18 19:08:57
12084,25,4510,2015-03-18 19:21:37
12095,4,1021,2015-03-18 20:13:08
12063,4,12795,2015-03-18 17:10:05
12073,6,532,2015-03-18 17:50:40
12077,2,15400,2015-03-18 18:44:54
12098,6,3429,2015-03-18 20:22:07
12089,2,14155,2015-03-18 19:32:48
12083,5,14526,2015-03-18 19:20:33
12096,29,928,2015-03-18 20:14:29
12090,1,12869,2015-03-18 19:35:09
12085,7,14229,2015-03-18 19:24:45
12080,8,4514,2015-03-18 19:05:56
12086,8,13291,2015-03-18 19:25:50
12094,1,20918,2015-03-18 20:06:10
12097,5,16579,2015-03-18 20:14:38
12101,10,14146,2015-03-18 20:50:55
11944,3,11726,2015-03-17 21:19:26
12112,4,10846,2015-03-18 22:14:05
12117,3,20382,2015-03-18 22:48:11
12109,18,12275,2015-03-18 21:48:03
12102,1,12297,2015-03-18 21:13:30
12108,4,10569,2015-03-18 21:37:29
12106,3,18607,2015-03-18 21:36:34
12099,3,14001,2015-03-18 20:41:01
12104,2,15870,2015-03-18 21:14:15
12111,3,12846,2015-03-18 22:12:03
12110,3,11507,2015-03-18 22:12:00
12103,1,20931,2015-03-18 21:13:40
12100,4,11852,2015-03-18 20:44:47
12296,5,11403,2015-03-20 17:28:19
12302,2,18711,2015-03-20 18:25:52
13116,4,17268,2015-03-26 22:44:40
12088,1,16057,2015-03-18 19:32:11
12082,5,11405,2015-03-18 19:18:31
12091,4,1842,2015-03-18 19:42:45
12093,2,9409,2015-03-18 19:45:58
12092,7,11951,2015-03-18 19:45:20
12113,1,20305,2015-03-18 22:30:42
11951,1,15615,2015-03-17 21:33:40
12087,1,17497,2015-03-18 19:30:17
12070,26,3262,2015-03-18 17:36:46
12137,8,12122,2015-03-19 01:01:15
12128,6,12976,2015-03-18 23:41:47
12144,2,19793,2015-03-19 02:23:24
12147,3,13060,2015-03-19 02:40:22
12146,5,18844,2015-03-19 02:38:40
12120,30,928,2015-03-18 22:59:02
12132,13,12319,2015-03-19 00:17:42
12116,1,10675,2015-03-18 22:43:46
12118,5,6775,2015-03-18 22:54:58
12126,4,1226,2015-03-18 23:29:08
12119,29,2665,2015-03-18 22:56:04
12133,12,11764,2015-03-19 00:19:38
12115,9,15747,2015-03-18 22:39:23
12121,1,2336,2015-03-18 23:07:30
12122,30,2665,2015-03-18 23:12:39
12129,1,19526,2015-03-18 23:43:35
12131,1,17707,2015-03-19 00:06:51
12148,10,824,2015-03-19 03:04:01
12140,8,7746,2015-03-19 01:26:16
12124,31,2665,2015-03-18 23:21:46
12130,1,20969,2015-03-19 00:03:40
14575,4,15028,2015-04-07 21:49:57
12127,1,19701,2015-03-18 23:39:06
12125,31,2286,2015-03-18 23:23:14
12139,14,2721,2015-03-19 01:13:54
15196,3,4335,2015-04-13 20:51:38
13118,21,47,2015-03-26 22:50:32
14385,1,23912,2015-04-06 21:25:54
13119,1,13477,2015-03-26 22:59:18
14325,5,15744,2015-04-06 16:19:13
13377,5,2611,2015-03-29 17:11:25
13892,1,18077,2015-04-02 02:23:52
14347,9,15077,2015-04-06 18:34:42
13896,4,18119,2015-04-02 02:43:08
13893,6,2471,2015-04-02 02:28:56
14196,4,17999,2015-04-04 23:55:42
14323,3,17879,2015-04-06 16:02:09
14396,4,9121,2015-04-06 22:15:10
14409,12,11381,2015-04-06 23:36:59
14384,2,19224,2015-04-06 21:24:08
14331,1,23673,2015-04-06 16:55:47
14756,2,17569,2015-04-08 23:58:54
14404,18,9143,2015-04-06 23:18:49
14626,12,12310,2015-04-08 00:53:56
14568,7,3429,2015-04-07 21:13:11
14922,21,11742,2015-04-10 18:21:26
14709,5,11979,2015-04-08 19:25:55
14822,1,24203,2015-04-09 19:16:33
14859,4,17879,2015-04-09 23:43:04
14959,4,19181,2015-04-11 01:11:50
14998,1,17439,2015-04-11 19:18:05
15039,1,24173,2015-04-12 02:13:46
15048,2,20634,2015-04-12 03:02:15
15033,7,14054,2015-04-12 01:17:32
15066,15,12089,2015-04-12 16:47:34
15019,7,16522,2015-04-11 22:20:42
15071,6,11101,2015-04-12 17:34:40
12149,1,21005,2015-03-19 03:34:48
12157,1,21011,2015-03-19 05:11:18
14386,9,1156,2015-04-06 21:29:14
12171,13,12183,2015-03-19 17:30:11
13121,4,3944,2015-03-26 23:20:05
14197,4,10078,2015-04-05 00:00:13
13120,1,21618,2015-03-26 23:17:40
13379,1,22629,2015-03-29 17:43:44
13382,6,15295,2015-03-29 18:19:39
13386,21,8698,2015-03-29 19:03:40
14324,4,17472,2015-04-06 16:09:24
13385,12,12583,2015-03-29 18:58:38
13680,1,13277,2015-03-31 21:08:12
14087,31,218,2015-04-03 22:36:16
14357,4,8993,2015-04-06 19:20:08
14360,1,17232,2015-04-06 19:34:32
14394,5,2600,2015-04-06 22:09:23
14383,9,18909,2015-04-06 21:13:32
14387,2,1488,2015-04-06 21:33:15
14402,7,4684,2015-04-06 23:12:10
14397,1,4165,2015-04-06 22:42:45
14710,2,11222,2015-04-08 19:41:13
14569,10,9347,2015-04-07 21:16:15
14565,4,9691,2015-04-07 21:07:52
14600,6,15928,2015-04-07 23:02:01
14704,5,12854,2015-04-08 18:30:36
14579,7,7568,2015-04-07 22:01:03
14823,2,1839,2015-04-09 19:17:03
14906,15,11498,2015-04-10 16:29:49
14860,1,22121,2015-04-09 23:52:04
14960,3,21702,2015-04-11 01:34:46
15180,2,19448,2015-04-13 19:34:59
12150,14,11742,2015-03-19 03:37:23
13123,49,149,2015-03-26 23:46:45
14353,2,15431,2015-04-06 19:04:18
13126,3,13152,2015-03-26 23:59:05
12166,3,16876,2015-03-19 15:45:12
12164,2,9742,2015-03-19 15:19:48
13122,3,13337,2015-03-26 23:27:03
12151,2,19459,2015-03-19 03:46:40
12174,2,10506,2015-03-19 17:59:47
12158,15,11742,2015-03-19 05:37:32
12173,2,18616,2015-03-19 17:50:23
12170,1,21049,2015-03-19 17:18:26
12155,5,219,2015-03-19 04:37:38
12168,17,11042,2015-03-19 16:12:11
13917,11,7352,2015-04-02 14:35:52
13389,1,15322,2015-03-29 19:28:31
14198,6,14216,2015-04-05 00:09:11
13380,5,11156,2015-03-29 18:01:13
13931,61,54,2015-04-02 16:54:58
13388,2,17222,2015-03-29 19:24:07
13894,1,22813,2015-04-02 02:29:37
14199,2,11938,2015-04-05 00:09:25
14088,3,17394,2015-04-03 22:43:22
14355,2,19667,2015-04-06 19:08:28
14388,1,15943,2015-04-06 21:34:24
14379,6,2173,2015-04-06 21:01:35
14327,4,19482,2015-04-06 16:23:27
14570,1,11613,2015-04-07 21:23:08
14589,8,14769,2015-04-07 22:20:25
14714,23,8698,2015-04-08 20:20:25
14711,2,19140,2015-04-08 19:49:07
15189,54,497,2015-04-13 20:13:28
12145,6,8567,2015-03-19 02:28:19
12152,4,14425,2015-03-19 03:52:32
12045,3,15946,2015-03-18 08:48:22
12153,1,19786,2015-03-19 03:57:25
12156,12,865,2015-03-19 04:51:50
12162,67,149,2015-03-19 10:19:01
12160,6,18844,2015-03-19 08:09:32
12165,4,12799,2015-03-19 15:41:47
12192,1,20384,2015-03-19 19:09:18
12161,55,54,2015-03-19 08:42:29
12177,2,17178,2015-03-19 18:09:16
12163,1,17059,2015-03-19 14:46:12
12107,3,12757,2015-03-18 21:36:57
12143,4,13300,2015-03-19 01:56:58
12169,1,13106,2015-03-19 17:03:45
12138,4,2088,2015-03-19 01:10:20
12167,2,20377,2015-03-19 16:04:24
12183,1,21064,2015-03-19 18:30:40
12175,21,825,2015-03-19 18:00:31
12176,1,12362,2015-03-19 18:01:53
12179,1,3130,2015-03-19 18:15:59
12184,33,604,2015-03-19 18:31:09
12181,4,9771,2015-03-19 18:28:51
12180,3,14155,2015-03-19 18:18:46
12187,7,7099,2015-03-19 18:42:09
12185,13,10608,2015-03-19 18:32:17
12188,1,11257,2015-03-19 18:45:13
12193,1,18551,2015-03-19 19:19:18
12189,3,18072,2015-03-19 18:46:30
12178,6,14978,2015-03-19 18:10:37
12154,2,17078,2015-03-19 04:04:13
12190,4,13053,2015-03-19 18:50:46
12195,4,11726,2015-03-19 19:42:33
13110,5,9284,2015-03-26 22:17:30
15120,2,14619,2015-04-13 03:48:31
12203,1,15360,2015-03-19 21:01:48
12172,22,2823,2015-03-19 17:43:41
12194,38,640,2015-03-19 19:40:07
12191,1,15947,2015-03-19 18:53:22
12114,41,12205,2015-03-18 22:34:56
12197,1,21085,2015-03-19 20:17:03
12123,1,20967,2015-03-18 23:19:26
12182,1,21070,2015-03-19 18:29:46
12141,4,18177,2015-03-19 01:41:05
12219,1,21111,2015-03-19 22:14:58
12202,34,735,2015-03-19 20:55:49
12221,7,3014,2015-03-19 22:16:35
12224,2,13441,2015-03-19 22:23:44
12228,1,21116,2015-03-19 22:32:00
12201,1,19378,2015-03-19 20:44:18
12222,1,19818,2015-03-19 22:19:36
12226,3,96,2015-03-19 22:25:59
12204,4,13824,2015-03-19 21:02:20
12217,1,13556,2015-03-19 21:55:09
12206,4,11917,2015-03-19 21:10:06
12216,5,10929,2015-03-19 21:53:50
12213,5,13717,2015-03-19 21:32:59
12218,4,15214,2015-03-19 22:06:39
12211,32,2665,2015-03-19 21:26:16
12214,5,13596,2015-03-19 21:48:08
12199,3,11377,2015-03-19 20:31:40
15045,8,13921,2015-04-12 02:53:39
12209,6,16579,2015-03-19 21:13:57
12227,42,12205,2015-03-19 22:28:20
12225,1,13034,2015-03-19 22:23:52
12207,1,12312,2015-03-19 21:10:40
12215,1,11898,2015-03-19 21:51:16
15193,4,11118,2015-04-13 20:29:27
12229,3,18625,2015-03-19 22:38:41
12231,5,18177,2015-03-19 22:45:44
13124,22,2035,2015-03-26 23:55:50
13387,1,14485,2015-03-29 19:23:25
13384,1,13035,2015-03-29 18:42:49
14628,13,824,2015-04-08 01:10:28
13895,3,18119,2015-04-02 02:32:12
14337,64,54,2015-04-06 17:19:50
13945,2,16000,2015-04-02 17:59:41
13920,1,22978,2015-04-02 15:45:25
14359,3,14245,2015-04-06 19:32:08
14089,1,23534,2015-04-03 22:57:30
14656,9,14991,2015-04-08 05:31:41
14200,12,15832,2015-04-05 00:14:42
14332,1,21230,2015-04-06 16:58:43
14405,3,19040,2015-04-06 23:21:11
14574,3,16717,2015-04-07 21:41:19
14893,6,12267,2015-04-10 03:42:58
14824,10,15474,2015-04-09 19:19:29
14758,8,3296,2015-04-09 00:46:53
14923,11,11481,2015-04-10 18:38:21
14861,1,24320,2015-04-09 23:57:12
15000,15,12319,2015-04-11 19:44:27
14999,6,18457,2015-04-11 19:30:30
15020,7,15214,2015-04-11 22:28:56
15022,50,803,2015-04-11 22:37:08
15034,12,13939,2015-04-12 01:18:36
15055,10,18625,2015-04-12 04:20:56
15065,14,6420,2015-04-12 16:31:08
13381,3,12686,2015-03-29 18:14:19
12208,20,2500,2015-03-19 21:11:04
12105,11,11095,2015-03-18 21:31:03
12238,2,19076,2015-03-19 23:39:12
12233,14,2663,2015-03-19 23:16:09
12186,12,14199,2015-03-19 18:33:36
12237,2,10570,2015-03-19 23:29:23
12198,7,13609,2015-03-19 20:31:02
12239,2,17719,2015-03-19 23:40:58
12236,6,9127,2015-03-19 23:24:57
